#  Time     Vel  VelUpp  VelLow
#
# The original velocity profile was corrected at time=1251-1255s:
# velocity 1.6 was set to 0.0
#
 407.00   25.43   33.96   16.90
 408.00   30.74   39.27   22.21
 409.00   36.05   43.45   27.52
 410.00   40.23   44.42   32.83
 411.00   41.20   47.48   37.01
 412.00   44.26   49.89   37.98
 413.00   46.67   51.50   41.04
 414.00   48.28   51.66   43.45
 415.00   48.44   51.66   45.06
 416.00   48.28   51.66   44.58
 417.00   47.80   51.50   43.94
 418.00   47.15   51.02   43.13
 419.00   46.35   50.37   41.84
 420.00   45.06   49.57   37.01
 421.00   40.23   48.28   31.70
 422.00   34.92   43.45   26.39
 423.00   29.61   38.14   21.08
 424.00   24.30   32.83   15.77
 425.00   18.99   27.52   10.46
 426.00   13.68   22.21    5.15
 427.00    8.37   16.90   -0.16
 428.00    3.06   11.59   -3.22
 429.00    0.00    6.28   -3.22
 430.00    0.00    3.22   -3.22
 431.00    0.00    3.22   -3.22
 432.00    0.00    3.22   -3.22
 433.00    0.00    3.22   -3.22
 434.00    0.00    3.22   -3.22
 435.00    0.00    3.22   -3.22
 436.00    0.00    3.22   -3.22
 437.00    0.00    3.22   -3.22
 438.00    0.00    3.22   -3.22
 439.00    0.00    3.22   -3.22
 440.00    0.00    3.22   -3.22
 441.00    0.00    3.22   -3.22
 442.00    0.00    3.22   -3.22
 443.00    0.00    3.22   -3.22
 444.00    0.00    3.22   -3.22
 445.00    0.00    3.22   -3.22
 446.00    0.00    3.22   -3.22
 447.00    0.00    8.53   -3.22
 448.00    5.31   13.84   -3.22
 449.00   10.62   19.15    2.09
 450.00   15.93   24.46    7.40
 451.00   21.24   29.77   12.71
 452.00   26.55   35.08   18.02
 453.00   31.87   40.39   23.34
 454.00   37.18   45.71   28.65
 455.00   42.49   47.96   33.96
 456.00   44.74   50.05   39.27
 457.00   46.83   53.91   41.52
 458.00   50.69   56.33   43.61
 459.00   53.11   57.29   47.48
 460.00   54.07   59.22   49.89
 461.00   56.01   59.71   50.86
 462.00   56.49   60.51   52.79
 463.00   57.29   61.32   53.27
 464.00   58.10   61.32   54.72
 465.00   57.94   61.32   54.72
 466.00   58.10   61.48   54.72
 467.00   58.26   61.48   54.72
 468.00   57.94   61.48   54.23
 469.00   57.45   61.16   54.23
 470.00   57.94   61.16   54.23
 471.00   57.94   61.16   54.07
 472.00   57.29   61.16   53.91
 473.00   57.13   60.51   53.75
 474.00   56.97   60.35   53.43
 475.00   56.65   60.19   53.43
 476.00   56.65   59.87   53.43
 477.00   56.65   59.87   53.43
